Region,Employed,Unemployed,Age,Education,LocationOfWork,Industry
12,1,0,41,10018,6303,49
12,1,0,48,24012,6303,47
12,1,0,46,10018,6303,1
12,1,0,15,24013,6303,47
12,1,0,56,10018,6303,41
12,1,0,49,24012,6303,96
12,1,0,55,10015,6303,49
12,1,0,51,10018,6303,56
12,1,0,45,60411,6303,47
12,1,0,42,10015,6303,47
12,1,0,21,60002,6303,47
12,1,0,18,35013,6303,47
12,1,0,48,24012,6303,1
12,1,0,50,24011,6303,1
12,1,0,53,24015,6303,10
12,1,0,42,60911,6303,86
12,1,0,54,60913,6303,84
12,1,0,25,60612,6303,95
12,1,0,24,60411,6303,46
12,1,0,24,60719,6303,82
12,1,0,51,24015,6303,49
12,1,0,48,24012,6303,96
12,1,0,34,24015,6303,10
12,1,0,43,24015,6303,47
12,1,0,42,24015,6303,10
12,1,0,35,10013,6303,49
12,1,0,53,24015,6303,47
12,1,0,26,60111,6303,47
12,1,0,33,10018,6303,49
12,1,0,47,60111,6303,85
12,1,0,25,60411,6303,84
12,1,0,47,10018,6303,49
12,1,0,55,24012,6303,41
12,1,0,50,24012,6303,56
12,1,0,15,24013,6303,56
12,1,0,39,60411,6303,45
12,1,0,44,24015,6303,96
12,1,0,41,0,6303,46
12,1,0,32,10015,6303,56
12,1,0,43,24013,6303,41
12,0,1,16,24013,0,0
12,1,0,38,24015,6303,49
12,1,0,35,24015,6303,47
12,1,0,25,10015,6303,1
12,1,0,31,10015,6303,49
12,0,1,24,35013,0,0
12,1,0,48,60715,6303,33
12,1,0,37,24015,6303,1
12,1,0,40,10018,6303,42
12,0,1,35,24011,0,0
12,1,0,20,35011,6303,1
12,1,0,31,50611,6303,1
12,1,0,30,10018,6303,1
12,1,0,26,24015,6303,1
12,1,0,49,10013,6303,1
12,1,0,25,60310,6303,56
12,1,0,15,24012,6303,93
12,1,0,29,24015,6303,42
12,1,0,37,10018,6303,41
12,1,0,47,10015,6303,49
12,1,0,40,24011,6303,96
12,1,0,37,24012,6303,49
12,1,0,33,24012,6303,96
12,1,0,35,24015,6303,47
12,1,0,30,24012,6303,47
12,1,0,61,10014,6303,47
12,1,0,60,10013,6303,47
12,1,0,38,24012,6306,49
12,1,0,35,24015,6303,47
12,1,0,49,10015,6303,42
12,1,0,47,24011,6303,10
12,1,0,39,10015,6303,80
12,1,0,36,24015,6303,47
12,1,0,30,24012,6303,49
12,1,0,56,10015,6303,56
12,1,0,54,10018,6303,56
12,1,0,29,24015,6303,47
12,1,0,24,60003,6303,56
12,1,0,24,60732,6303,42
12,1,0,52,50715,6303,50
12,1,0,49,24015,6303,10
12,0,1,26,50716,0,0
12,1,0,65,10015,6303,3
12,1,0,24,60400,6303,64
12,1,0,27,60916,6303,47
12,1,0,49,10013,6303,50
12,1,0,44,24011,6303,96
12,1,0,25,24015,6303,47
12,1,0,41,24015,6303,80
12,1,0,37,24013,8001,1
12,1,0,32,24012,6303,3
12,0,1,42,10015,0,0
12,1,0,45,24015,6303,80
12,0,1,26,24015,0,0
12,1,0,23,60412,6303,84
12,1,0,47,60511,6303,47
12,1,0,27,60541,6303,85
12,1,0,28,60311,6306,68
12,1,0,28,60413,6303,75
12,1,0,43,24015,6303,80
12,0,1,55,24015,0,0
12,1,0,30,60412,6303,64
12,1,0,71,80223,6303,63
12,1,0,40,80111,6303,85
12,1,0,40,60610,6303,85
12,1,0,28,60003,6303,56
12,1,0,28,61013,6303,56
12,1,0,24,24015,6303,80
13,1,0,37,60413,7501,84
13,1,0,35,60003,7404,82
13,1,0,26,60003,3910,56
13,0,1,25,61041,0,0
13,1,0,31,24015,7502,47
13,1,0,31,24015,7502,46
13,1,0,39,24015,3905,47
13,1,0,37,24015,7501,47
13,1,0,57,10018,7404,47
13,1,0,21,60612,7504,82
13,1,0,59,60002,7501,47
13,1,0,24,60002,7501,62
13,1,0,53,24015,7502,84
13,1,0,51,24015,7501,47
13,1,0,28,24015,7501,49
13,1,0,31,24015,7501,56
13,0,1,29,24015,0,0
13,1,0,27,24015,7501,49
13,0,1,27,24015,0,0
13,1,0,71,10018,7501,18
13,1,0,28,60314,7404,84
13,1,0,46,61041,7404,53
13,1,0,46,60613,7403,68
13,1,0,36,24012,7501,53
13,0,1,56,24013,0,0
13,1,0,49,24015,7602,33
13,1,0,47,60002,3901,96
13,1,0,26,60111,3905,47
13,1,0,25,60612,7602,62
13,1,0,24,41041,7501,41
13,0,1,21,34013,0,0
13,0,1,26,24015,0,0
13,1,0,42,24015,7501,14
13,1,0,61,60732,7501,85
13,1,0,45,24015,7403,55
13,1,0,33,24015,7501,49
13,0,1,57,10014,0,0
13,1,0,56,24013,7501,56
13,1,0,26,24012,7404,81
13,1,0,21,60001,7501,96
13,1,0,28,24012,7404,81
13,1,0,26,51013,7501,47
13,1,0,26,24015,7605,92
13,1,0,25,60414,7404,69
13,1,0,59,60111,7501,85
13,1,0,33,60002,7602,82
13,1,0,26,60612,7501,64
13,1,0,48,24015,7607,84
13,1,0,42,24015,7501,18
13,1,0,40,24013,7501,96
13,1,0,40,24015,7501,47
13,1,0,28,60612,7607,82
13,1,0,25,60414,7501,82
13,0,1,23,60612,0,0
13,1,0,30,60613,3906,81
13,0,1,30,60613,0,0
13,1,0,33,50611,7502,81
13,1,0,54,24015,7501,96
13,0,1,18,24011,0,0
13,1,0,52,24015,7501,49
13,1,0,69,10018,7501,47
13,1,0,45,24015,7501,47
13,0,1,39,24015,0,0
13,1,0,43,24015,7501,49
13,1,0,38,24015,7404,47
13,1,0,58,60411,3905,84
13,1,0,29,60111,7404,85
13,1,0,24,60612,7404,36
13,1,0,60,40713,7501,49
13,1,0,36,60413,7404,64
13,1,0,26,60414,7404,46
13,1,0,30,60413,7602,64
13,1,0,44,24015,7403,42
13,1,0,41,24015,7404,86
13,1,0,24,60314,7404,80
13,1,0,58,60415,3906,84
13,1,0,53,50415,1420,10
13,0,1,54,51041,0,0
13,1,0,25,60913,7404,86
13,1,0,45,40713,7504,95
13,1,0,57,10018,6212,47
13,1,0,59,10018,6212,47
13,0,1,34,60613,0,0
13,1,0,32,60612,7404,56
13,1,0,28,50714,7404,56
13,1,0,46,24015,7501,53
13,1,0,37,60003,7501,82
13,1,0,51,60002,7501,68
13,1,0,28,60003,7403,82
13,1,0,55,60713,7404,17
13,1,0,55,60111,7501,85
13,1,0,25,60612,1420,46
13,1,0,65,24015,7501,47
13,1,0,61,24015,7501,41
13,1,0,27,24012,7501,41
13,0,1,19,34013,0,0
13,1,0,65,24015,7501,96
13,1,0,59,40723,7501,47
13,0,1,34,60612,0,0
13,0,1,77,24015,0,0
13,1,0,42,50714,7404,96
13,1,0,37,24015,7501,53
13,1,0,34,60001,7501,49
13,0,1,32,51013,0,0
13,1,0,55,60001,7501,53
13,1,0,17,10018,7404,49
13,1,0,17,10018,7501,47
13,1,0,28,51013,7501,53
13,1,0,40,24015,7404,17
13,1,0,39,24015,7501,96
13,1,0,66,10018,7501,95
13,0,1,60,10013,0,0
13,1,0,27,24012,7501,45
13,1,0,29,41099,7501,45
13,1,0,48,10013,7501,49
13,1,0,54,40031,2119,93
13,1,0,26,60411,7404,84
13,1,0,51,60413,7404,84
13,1,0,75,24015,7501,47
13,1,0,65,50417,7501,47
13,1,0,42,24015,7501,49
13,1,0,36,60313,7404,68
13,1,0,28,60413,7404,49
13,1,0,23,34013,7403,96
13,1,0,30,60002,7404,80
13,1,0,35,24015,7404,82
13,1,0,47,24015,7501,96
13,0,1,21,35011,0,0
13,1,0,35,10018,3905,43
13,1,0,31,24015,7501,86
13,0,1,57,60003,0,0
13,1,0,45,60003,7501,56
13,1,0,39,60612,7404,61
13,1,0,35,60111,7501,85
13,1,0,36,24015,7607,43
13,0,1,37,24012,0,0
13,1,0,58,24015,7501,49
13,1,0,54,24015,7404,80
13,1,0,26,60314,7404,84
13,1,0,23,60003,7404,82
13,1,0,21,60002,7404,82
13,1,0,37,70221,7607,82
13,1,0,33,60412,7404,82
13,0,1,52,24015,0,0
13,1,0,28,24015,7504,45
13,1,0,30,10018,7501,41
13,1,0,38,60111,7501,85
13,1,0,31,24015,7501,84
13,1,0,50,10018,2812,41
13,1,0,22,24015,7404,47
13,1,0,50,60002,7504,22
13,1,0,47,60002,7404,46
13,1,0,23,60001,7404,22
13,1,0,52,50211,7501,49
13,1,0,43,60111,7501,85
13,1,0,21,60001,7501,56
13,1,0,49,60003,7501,47
13,1,0,43,60414,7501,47
13,1,0,69,10015,7501,56
13,1,0,56,24015,7501,56
13,0,1,39,24015,0,0
13,1,0,33,24012,7404,93
13,1,0,31,41088,7501,47
13,1,0,57,24015,7404,41
13,1,0,54,24013,7501,96
13,1,0,27,24015,7403,41
13,1,0,28,10018,7501,49
13,1,0,40,24013,7605,93
13,1,0,42,24015,7404,56
13,1,0,20,24015,7501,53
13,1,0,37,24015,7404,93
13,1,0,34,24015,7404,93
13,1,0,45,24015,7501,47
13,1,0,30,60415,7501,47
13,1,0,31,60415,7404,84
13,1,0,44,24015,7404,96
13,1,0,49,24015,7401,17
13,1,0,48,24015,7501,47
13,1,0,54,24015,7501,85
13,1,0,32,60002,7404,93
13,1,0,52,24015,7501,45
13,0,1,24,60413,0,0
13,1,0,22,60001,7501,90
13,1,0,62,50713,7501,47
13,1,0,58,24015,7501,47
13,1,0,15,24013,7501,47
13,1,0,15,24013,7501,47
13,1,0,30,24015,7501,45
13,1,0,44,10014,7501,28
13,1,0,17,24015,7501,41
13,1,0,28,24015,7501,49
13,0,1,20,24012,0,0
13,1,0,47,10015,7501,41
13,1,0,42,24015,7501,41
13,1,0,46,10018,7404,96
13,1,0,18,34011,7602,81
13,1,0,24,24015,7501,41
13,1,0,27,60003,7501,53
13,1,0,52,24015,7501,49
13,1,0,43,60916,7404,47
13,1,0,30,50415,7404,47
13,1,0,30,50415,7501,47
13,1,0,49,24015,7501,47
13,1,0,26,60002,7501,47
13,1,0,56,24015,7501,14
13,0,1,31,60001,0,0
13,0,1,26,24012,0,0
13,1,0,25,60612,7602,82
13,1,0,62,10018,7501,47
13,1,0,78,10011,7501,47
13,1,0,51,50713,7501,47
13,1,0,48,24015,7501,47
13,0,1,27,24015,0,0
13,1,0,20,24015,1403,53
13,0,1,28,24015,0,0
13,0,1,39,24015,0,0
13,1,0,36,60002,7501,32
13,1,0,36,24012,7501,47
13,1,0,61,24015,3903,47
13,1,0,50,10018,3903,47
13,1,0,19,24013,7403,43
13,1,0,25,35013,7404,82
13,1,0,29,40713,7404,64
13,1,0,28,40031,101,47
13,1,0,40,10013,7501,49
13,1,0,45,40917,7501,47
13,1,0,32,60612,7404,47
13,1,0,36,24015,7501,96
13,1,0,63,10015,7501,56
13,1,0,62,10018,7404,96
13,1,0,36,24015,7501,49
13,0,1,31,10018,0,0
13,0,1,28,60002,0,0
13,1,0,59,61041,7601,84
13,1,0,56,60111,7601,85
13,1,0,25,60612,7607,82
13,1,0,30,61041,3913,50
13,1,0,43,24015,7601,49
13,1,0,40,24015,7601,14
13,1,0,37,60212,7602,41
13,1,0,32,60711,3428,26
13,1,0,25,24015,7601,43
13,1,0,25,24015,7601,96
13,1,0,43,60002,7601,86
13,1,0,47,24013,7601,47
13,1,0,47,24015,3913,50
13,0,1,21,34013,0,0
13,1,0,38,24015,7601,56
13,1,0,30,24015,7604,47
13,1,0,41,24015,7601,96
13,1,0,49,24015,7604,41
13,1,0,49,24015,7604,95
13,1,0,24,60111,7601,85
13,1,0,23,34013,7602,82
13,1,0,65,24015,7601,47
13,0,1,25,60612,0,0
13,1,0,58,60411,7601,78
13,1,0,47,60719,7601,41
13,1,0,57,60003,7601,56
13,1,0,28,60411,7607,82
13,1,0,33,24015,7601,47
13,1,0,63,24015,7601,41
13,1,0,24,24013,7601,11
13,1,0,19,35013,7601,47
13,1,0,34,24015,7601,38
13,1,0,28,24015,7601,38
13,1,0,50,60411,7601,69
13,1,0,50,60111,7607,69
13,1,0,43,60413,7601,45
13,1,0,25,60413,7607,82
13,1,0,35,60612,7602,62
13,1,0,34,60413,3902,56
13,1,0,54,60714,7601,84
13,1,0,37,60111,7601,85
13,1,0,55,61013,7601,96
13,1,0,30,24015,7601,47
13,1,0,37,24015,7601,47
13,1,0,34,24015,7601,80
13,1,0,52,60002,7601,84
13,1,0,61,60413,7601,94
13,1,0,25,24015,7601,96
13,0,1,22,34013,0,0
13,1,0,49,60002,7601,84
13,1,0,50,60003,3909,81
13,1,0,26,60003,7605,82
13,1,0,23,60001,7603,82
13,1,0,49,60211,7601,56
13,1,0,25,60411,7601,47
13,1,0,27,24015,2103,41
13,1,0,39,24015,7601,47
13,1,0,25,24015,7601,56
13,1,0,75,24015,7601,47
13,1,0,45,61041,7601,47
13,1,0,51,24015,7601,85
13,1,0,25,40729,7601,82
13,1,0,42,60003,7601,93
13,1,0,42,60003,7601,47
13,1,0,48,24015,7604,81
13,1,0,23,34013,7604,52
13,1,0,20,34013,7605,82
13,1,0,47,24015,7601,49
13,1,0,46,24015,7601,64
13,1,0,69,24015,7601,84
13,1,0,38,24013,7601,47
13,1,0,42,10012,7604,41
13,1,0,38,10018,2108,41
13,1,0,41,60002,7601,47
13,1,0,34,24015,7601,41
13,1,0,29,24013,7601,41
13,1,0,61,24012,7601,96
13,1,0,28,60002,7604,49
13,1,0,34,24015,7601,47
13,1,0,44,24015,7602,49
13,1,0,25,61013,7601,56
13,1,0,53,10018,7601,43
13,1,0,40,24012,2119,41
13,1,0,61,10018,7601,47
13,1,0,45,24015,7601,47
13,1,0,47,24015,7603,49
13,1,0,37,10011,7601,96
13,1,0,48,60002,7604,14
13,1,0,58,24015,7604,45
13,1,0,27,60612,7603,47
13,0,1,55,60413,0,0
13,1,0,61,10011,7604,49
13,0,1,40,24015,0,0
13,0,1,32,24015,0,0
13,1,0,34,24015,7602,41
13,1,0,39,50716,7604,49
13,1,0,32,61041,7605,52
13,1,0,30,61015,7601,47
13,0,1,48,60001,0,0
13,1,0,48,60413,7604,64
13,1,0,26,60313,7603,86
13,1,0,45,60002,7601,49
13,1,0,67,60711,7403,65
13,1,0,42,10018,7601,96
13,1,0,35,24015,7601,49
13,1,0,28,24015,7604,47
13,1,0,40,24015,7601,46
13,1,0,58,50716,7605,72
13,1,0,26,60413,7604,52
13,1,0,39,24015,7601,47
13,1,0,39,24015,7601,47
13,1,0,17,24015,7601,47
13,1,0,46,10018,7601,45
13,0,1,18,24012,0,0
13,1,0,63,24015,7601,41
13,1,0,21,35013,7603,49
13,0,1,20,35011,0,0
13,1,0,62,24015,7601,56
13,1,0,30,24015,7604,56
13,1,0,21,24015,7601,56
13,1,0,38,61013,7601,47
13,1,0,41,24015,7601,47
13,1,0,25,60413,7603,82
13,1,0,37,61013,7601,82
13,1,0,62,70413,7403,64
13,0,1,33,60612,0,0
13,1,0,30,60213,7602,73
13,1,0,41,60612,7607,82
13,1,0,36,24012,7601,96
13,1,0,53,10018,7601,47
13,1,0,26,60414,7601,82
13,1,0,53,60731,7601,71
13,1,0,66,60413,7601,49
13,1,0,54,24015,7601,49
13,1,0,35,24015,7601,96
13,1,0,32,60716,7604,56
13,1,0,33,60002,7601,47
13,1,0,54,60002,7601,84
13,1,0,58,60111,7601,85
13,1,0,29,60111,7601,85
13,1,0,54,60612,7601,68
13,0,1,56,60413,0,0
13,1,0,31,60413,7601,47
13,1,0,44,60313,7602,82
13,1,0,36,24015,7601,26
13,1,0,34,60612,7603,62
13,1,0,34,60412,7607,64
13,1,0,42,60411,7603,64
13,1,0,25,60413,7601,82
13,1,0,25,60003,7601,46
13,1,0,43,50716,7601,41
13,1,0,44,60915,7601,96
13,1,0,52,50114,7601,49
13,1,0,38,60612,7602,62
13,1,0,38,60612,7605,82
13,1,0,33,60613,7607,62
13,1,0,31,60612,7605,62
13,1,0,31,60612,7605,62
13,1,0,32,60111,7601,84
13,1,0,33,60314,7601,84
13,0,1,37,61041,0,0
13,1,0,41,60411,7601,46
13,0,1,25,61013,0,0
13,0,1,57,60413,0,0
13,1,0,33,60321,7601,73
13,1,0,29,60715,7601,85
13,1,0,25,60213,7601,82
13,1,0,48,60913,7401,86
13,1,0,45,60001,7602,90
13,1,0,28,60111,7607,82
13,1,0,24,60411,7602,69
13,1,0,60,24012,7602,47
13,1,0,56,24015,7602,47
13,1,0,31,61041,7602,49
13,1,0,32,60002,7602,47
13,1,0,55,24015,7602,96
13,1,0,54,24015,7602,96
13,1,0,53,60731,7602,71
13,1,0,50,24015,7602,84
13,1,0,24,61015,7604,51
13,1,0,59,24015,7602,52
13,1,0,52,60732,3405,45
13,1,0,38,60003,7602,90
13,1,0,37,60913,7602,86
13,1,0,32,24015,7607,56
13,0,1,28,60002,0,0
13,1,0,47,60002,7602,47
13,1,0,26,51013,7602,56
13,1,0,27,24015,7602,96
13,0,1,64,50714,0,0
13,1,0,54,24015,7602,56
13,1,0,28,61013,7602,56
13,1,0,27,60914,7607,86
13,1,0,24,60222,7602,72
13,1,0,47,10018,7607,96
13,1,0,65,60413,804,19
13,1,0,30,60211,7607,90
13,1,0,48,10018,7607,96
13,1,0,40,60613,7607,47
13,1,0,50,10018,7607,96
13,1,0,46,70719,7404,84
13,1,0,48,60714,7607,66
13,1,0,39,60613,7607,47
13,1,0,50,61041,7605,51
13,1,0,50,60911,7602,86
13,1,0,22,24013,7607,96
13,1,0,26,60411,7607,69
13,1,0,41,61041,7605,51
13,1,0,60,60913,7607,86
13,1,0,48,24012,7607,96
13,1,0,48,24015,7607,96
13,1,0,56,70421,7602,69
13,1,0,54,61013,7401,55
13,1,0,41,60413,7602,62
13,1,0,38,60413,7602,68
13,1,0,30,60613,7602,80
13,1,0,32,60613,7401,63
13,1,0,45,60714,7607,84
13,1,0,53,61031,7607,84
13,1,0,53,80912,3908,86
13,0,1,23,60511,0,0
13,1,0,42,61031,4902,84
13,1,0,42,61031,4902,84
13,1,0,53,61031,7607,84
13,1,0,52,60913,7607,84
13,1,0,23,60414,7404,84
13,1,0,48,60715,7607,84
13,1,0,45,60413,7607,84
13,1,0,34,60612,7607,63
13,1,0,32,60411,7601,69
13,1,0,53,24015,1031,41
13,1,0,21,35013,7602,56
13,1,0,41,60003,7607,62
13,1,0,40,60413,7603,82
13,1,0,70,50913,7602,84
13,1,0,30,24011,7602,56
13,1,0,19,35013,7602,56
13,1,0,43,60002,7602,47
13,1,0,49,10018,7403,41
13,1,0,66,24015,5620,41
13,1,0,30,60613,7502,22
13,1,0,37,24015,7405,47
13,1,0,36,60003,7502,47
13,1,0,73,24015,7502,47
13,1,0,46,24015,7502,41
13,1,0,45,24015,7502,22
13,1,0,32,10018,7502,22
13,0,1,31,24015,0,0
13,1,0,27,24015,7404,10
13,1,0,76,10018,7502,49
13,1,0,45,24015,7502,49
13,1,0,37,24015,7502,45
13,1,0,38,60002,7502,18
13,1,0,32,60412,7602,56
13,1,0,31,60413,7502,82
13,1,0,40,10018,2105,41
13,1,0,45,24015,7502,47
13,1,0,45,24012,7504,22
13,1,0,45,24015,7502,47
13,1,0,46,80912,7502,86
13,1,0,35,60913,7602,86
13,1,0,58,10015,7502,47
13,1,0,20,10018,7502,46
13,1,0,40,60002,7502,81
13,1,0,46,24015,7502,47
13,1,0,45,50114,7502,80
13,1,0,40,60612,7403,82
13,1,0,26,24015,7502,49
13,1,0,23,24015,7605,79
13,1,0,24,61013,7605,79
13,1,0,25,10015,1412,10
13,1,0,20,24015,1412,10
13,1,0,73,24012,7502,47
13,1,0,61,24015,7404,41
13,1,0,53,10018,7502,46
13,1,0,23,10018,7504,22
13,1,0,47,10018,7502,96
13,1,0,27,10018,7504,22
13,1,0,54,10015,7502,41
13,1,0,30,50111,7401,47
13,1,0,51,24015,7502,47
13,1,0,57,24015,7502,47
13,1,0,28,60413,7501,45
13,1,0,38,24015,7502,86
13,1,0,28,24013,7502,14
13,1,0,32,10018,7502,22
13,0,1,62,24015,0,0
13,1,0,34,60612,7502,43
13,1,0,27,60321,7502,82
13,1,0,58,24015,7502,84
13,1,0,27,60111,7502,85
13,1,0,60,24015,7502,49
13,1,0,60,24015,7502,49
13,1,0,30,24015,7502,49
13,1,0,40,24015,7502,45
13,1,0,50,60111,1412,82
13,1,0,53,24015,7502,49
13,0,1,48,60411,0,0
13,1,0,57,10018,7504,47
13,1,0,21,34013,7504,49
13,1,0,20,34013,7502,22
13,1,0,27,24015,7504,47
13,1,0,23,35013,7504,47
13,1,0,35,60111,3902,85
13,1,0,52,60413,7502,18
13,1,0,52,60413,7502,47
13,1,0,30,60413,7502,18
13,1,0,31,24015,3913,49
13,1,0,35,24015,7501,22
13,1,0,42,10018,7501,22
13,1,0,62,10018,7502,49
13,1,0,36,60003,7404,52
13,1,0,31,60612,7405,47
13,1,0,53,60002,7502,94
13,1,0,27,60612,7607,82
13,1,0,27,60612,7607,82
13,1,0,45,60413,3902,84
13,1,0,37,60001,3913,81
13,1,0,43,50415,7501,47
13,1,0,49,24013,3913,49
13,1,0,59,60002,7502,84
13,1,0,57,60002,7502,84
13,1,0,26,60413,7607,64
13,1,0,35,60002,7605,82
13,1,0,73,24015,7502,68
13,1,0,30,24015,7501,47
13,0,1,50,60111,0,0
13,1,0,53,60111,7502,85
13,1,0,45,24015,7502,56
13,1,0,42,24015,7502,56
13,1,0,45,60002,7502,49
13,1,0,30,24015,7502,46
13,1,0,25,24012,7502,46
13,0,1,40,60003,0,0
13,1,0,26,24015,7401,56
13,1,0,22,60003,7502,47
13,0,1,27,60001,0,0
13,1,0,26,60413,7504,86
13,1,0,37,60612,7501,47
13,1,0,39,50713,1102,1
13,1,0,31,60612,3903,82
13,1,0,47,10018,7502,47
13,1,0,50,10018,7502,47
13,1,0,26,24015,7502,46
13,1,0,19,35013,7502,47
13,0,1,59,10015,0,0
13,1,0,65,24015,7502,96
13,0,1,31,10018,0,0
13,1,0,31,24015,7404,10
13,0,1,39,60002,0,0
13,1,0,73,10018,7502,56
13,1,0,34,24015,7502,56
13,1,0,40,24015,7502,56
13,1,0,40,24015,2103,41
13,0,1,56,50415,0,0
13,0,1,28,60413,0,0
13,1,0,27,60612,7502,53
13,1,0,26,60411,7607,64
13,1,0,42,60612,7502,46
13,1,0,22,34011,7403,56
13,1,0,36,60413,7502,47
13,1,0,36,60612,7404,52
13,1,0,67,24015,7502,49
13,1,0,35,24015,7502,84
13,1,0,44,50611,7502,47
13,1,0,29,50011,7502,47
13,1,0,53,60413,3908,84
13,1,0,30,60721,7502,10
13,0,1,25,24011,0,0
13,1,0,24,34013,7605,52
13,1,0,43,24015,7502,49
13,1,0,53,24011,7502,46
13,1,0,30,60413,7504,10
13,0,1,26,60001,0,0
13,0,1,25,60732,0,0
13,1,0,31,60913,7502,86
13,1,0,29,41099,7502,49
13,1,0,24,60913,7502,86
13,0,1,54,24015,0,0
13,1,0,36,60002,7602,18
13,1,0,36,60002,7502,47
13,1,0,48,60612,7502,46
13,1,0,48,61013,7502,85
13,1,0,25,60413,7605,78
13,1,0,42,60001,7502,56
13,1,0,18,24015,7502,46
13,0,1,23,10018,0,0
13,0,1,48,60002,0,0
13,1,0,43,60002,7503,85
13,1,0,53,61041,7503,33
13,1,0,32,10015,7604,38
13,1,0,26,10018,7502,47
13,1,0,50,24015,7502,56
13,1,0,23,60002,7502,49
13,1,0,27,60003,7502,56
13,1,0,29,24015,7404,47
13,1,0,48,61041,7502,46
13,1,0,34,24015,7502,46
13,1,0,30,24015,7502,47
13,1,0,35,60001,7502,41
13,1,0,32,10018,7502,46
13,1,0,27,24015,7502,47
13,1,0,28,24015,7502,47
13,1,0,58,10018,7502,96
13,1,0,44,60613,7404,52
13,1,0,30,60313,7404,82
13,1,0,54,60001,7502,49
13,1,0,58,60913,7502,86
13,1,0,30,60732,7602,41
13,1,0,28,60715,7602,41
13,1,0,29,60002,7502,49
13,1,0,28,24015,7602,82
13,1,0,40,24015,7502,41
13,1,0,40,24015,7504,22
13,1,0,38,60002,7502,46
13,1,0,52,60111,7502,84
13,1,0,41,24015,7401,80
13,1,0,45,60414,3901,82
13,1,0,50,60414,3901,82
13,1,0,56,60612,7502,62
13,1,0,56,40215,7502,82
13,1,0,63,60713,7502,74
13,1,0,53,60213,7502,74
13,1,0,34,60003,7404,47
13,1,0,48,60413,7404,68
13,1,0,27,60002,7501,61
13,1,0,38,10018,7502,47
13,1,0,59,24015,7501,47
13,1,0,54,24015,7501,47
13,1,0,45,24015,7502,47
13,1,0,37,24015,7502,47
13,1,0,59,50713,3909,33
13,1,0,25,60111,7502,85
13,0,1,23,35013,0,0
13,1,0,32,24015,7502,49
13,1,0,61,24015,7502,47
13,1,0,23,60612,7605,64
13,1,0,23,10018,7502,47
13,1,0,20,35013,7503,41
13,1,0,32,10018,7502,46
13,1,0,23,24012,7501,22
13,1,0,20,35013,3901,81
13,1,0,50,24012,7502,47
13,1,0,29,24011,7502,41
13,1,0,19,10018,7502,56
13,1,0,27,24015,3906,47
13,1,0,24,60612,7404,82
13,1,0,45,10018,7605,41
13,1,0,51,10018,7401,96
13,1,0,24,60413,7401,45
13,1,0,44,24015,7401,49
13,1,0,39,24015,7401,81
13,1,0,37,60001,7401,47
13,1,0,51,61041,7401,96
13,1,0,23,24015,7401,82
13,1,0,22,34013,7401,82
13,1,0,30,60314,7607,80
13,1,0,67,24015,7401,84
13,1,0,40,60613,7401,96
13,1,0,45,10018,7401,10
13,1,0,58,24015,7401,47
13,1,0,36,24015,7405,85
13,1,0,30,24015,7602,56
13,1,0,43,24015,7401,56
13,1,0,38,60314,7401,55
13,1,0,36,60002,7401,47
13,1,0,54,60411,7401,56
13,1,0,29,60212,7602,41
13,1,0,50,10018,7404,46
13,1,0,52,10018,7401,96
13,1,0,42,60713,3902,47
13,1,0,40,60414,7401,62
13,1,0,59,24015,7602,93
13,1,0,40,24015,7401,56
13,1,0,39,60002,7607,82
13,1,0,32,10018,7602,81
13,1,0,24,24012,7405,81
13,1,0,28,60411,7401,64
13,1,0,25,60002,7401,82
13,1,0,41,60412,7403,82
13,0,1,33,60003,0,0
13,0,1,31,60002,0,0
13,1,0,28,60003,7401,85
13,1,0,44,60411,7403,65
13,1,0,42,60411,7602,82
13,0,1,32,24015,0,0
13,1,0,31,24015,7602,47
13,1,0,41,60002,3906,46
13,1,0,22,10018,1404,43
13,0,1,59,24015,0,0
13,0,1,64,24015,0,0
13,1,0,36,24012,7401,56
13,1,0,35,24012,7602,96
13,1,0,30,60003,7602,80
13,1,0,33,60613,7401,47
13,1,0,45,60001,3902,41
13,1,0,42,24015,7401,47
13,1,0,48,24015,7401,52
13,1,0,47,24015,7401,47
13,1,0,57,24015,3906,61
13,1,0,57,60111,7401,47
13,1,0,26,60411,7401,61
13,1,0,62,60002,7401,84
13,1,0,42,24012,7401,47
13,1,0,36,24012,7401,84
13,1,0,35,10018,7401,41
13,1,0,32,10018,7401,41
13,1,0,66,24015,7401,47
13,1,0,42,40713,7401,41
13,1,0,40,10018,7401,47
13,1,0,30,60002,7401,47
13,1,0,52,24015,7401,84
13,1,0,29,24015,7401,41
13,1,0,45,10018,7401,10
13,1,0,22,10018,7401,53
13,0,1,21,35013,0,0
13,1,0,56,60714,7401,68
13,1,0,23,60412,7401,21
13,1,0,55,60413,7401,61
13,1,0,52,80914,3425,86
13,1,0,47,24015,7401,96
13,1,0,40,60321,7607,82
13,1,0,54,50716,7401,49
13,1,0,45,24015,7401,84
13,1,0,23,60412,7401,8
13,1,0,36,50714,7401,47
13,1,0,42,60613,7401,49
13,1,0,61,60232,7401,90
13,1,0,34,61041,7401,49
13,1,0,33,60612,7401,87
13,1,0,49,60411,7403,82
13,1,0,52,24015,7401,47
13,1,0,30,60411,7602,69
13,1,0,31,60612,7602,61
13,0,1,46,60613,0,0
13,1,0,66,24012,7401,56
13,1,0,28,24012,7401,56
